,tconst,movie_title,start_year,runtime_minutes,genres,directors,writers,release_date,production_budget,domestic_gross,worldwide_gross,year,success
558,tt2828996,A Haunted House 2,2014.0,86.0,"Comedy,Fantasy",nm1639277,"nm0005541,nm0023315",2014-04-18,4000000.0,17329487.0,21206861.0,2014,yes
559,tt2848292,Pitch Perfect 2,2015.0,115.0,"Comedy,Music",nm0006969,"nm0134224,nm3015467",2015-05-15,29000000.0,184296230.0,287625468.0,2015,yes
560,tt2869728,Ride Along 2,2016.0,102.0,"Action,Comedy,Crime",nm1103162,"nm0006534,nm0542062,nm0177637",2016-01-15,40000000.0,90862685.0,124827316.0,2016,yes
561,tt2872718,Nightcrawler,2014.0,117.0,"Crime,Drama,Thriller",nm0319659,nm0319659,2014-10-31,8500000.0,32381218.0,50334418.0,2014,yes
562,tt2872732,Lucy,2014.0,89.0,"Action,Sci-Fi,Thriller",nm0000108,nm0000108,2014-07-25,40000000.0,126573960.0,457507776.0,2014,yes
563,tt2873282,Red Sparrow,2018.0,140.0,"Action,Drama,Thriller",nm1349376,"nm1244808,nm5645796",2018-03-02,69000000.0,46874505.0,145951861.0,2018,yes
564,tt2910274,Obvious Child,2014.0,84.0,"Comedy,Drama,Romance",nm3521871,"nm3521871,nm3505289,nm3831085,nm2210641,nm0543283",2014-06-06,1000000.0,3122616.0,3324070.0,2014,yes
565,tt2911666,John Wick,2014.0,101.0,"Action,Crime,Thriller","nm0500610,nm0821432",nm4401003,2014-10-24,30000000.0,43037835.0,76235001.0,2014,yes
566,tt2918436,The Lazarus Effect,2015.0,83.0,"Horror,Mystery,Sci-Fi",nm0312173,"nm1430636,nm2916300",2015-02-27,5000000.0,25801570.0,38359310.0,2015,yes
567,tt2938956,The Transporter Refueled,2015.0,96.0,"Action,Adventure,Crime",nm0216214,"nm0177836,nm0171651,nm0000108,nm0436543",2015-09-04,22000000.0,16029670.0,69698495.0,2015,yes
568,tt2948356,Zootopia,2016.0,108.0,"Adventure,Animation,Comedy","nm1158544,nm0397174,nm0601781","nm0397174,nm0601781,nm1158544,nm0714114,nm2888684,nm1601882,nm1601644,nm1074879",2016-03-04,150000000.0,341268248.0,1019429616.0,2016,yes
569,tt2974918,Alvin and the Chipmunks: The Road Chip,2015.0,92.0,"Adventure,Animation,Comedy",nm0065608,"nm0046564,nm0439739,nm0802020,nm1186373",2015-12-18,90000000.0,85886987.0,249517956.0,2015,yes
570,tt2975578,The Purge: Anarchy,2014.0,103.0,"Action,Horror,Sci-Fi",nm0218621,nm0218621,2014-07-18,9000000.0,71562550.0,111534881.0,2014,yes
571,tt2975590,Batman v Superman: Dawn of Justice,2016.0,151.0,"Action,Adventure,Fantasy",nm0811583,"nm0006516,nm0333060,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376",2016-03-25,250000000.0,330360194.0,867500281.0,2016,yes
572,tt2980516,The Theory of Everything,2014.0,123.0,"Biography,Drama,Romance",nm1016428,"nm0565026,nm6186324",2014-11-07,15000000.0,35893537.0,123327692.0,2014,yes
573,tt2980648,The Hundred-Foot Journey,2014.0,122.0,"Comedy,Drama",nm0002120,"nm1140275,nm5728000",2014-08-08,22000000.0,54235441.0,94270488.0,2014,yes
574,tt3741834,Lion,2016.0,118.0,"Biography,Drama",nm0204628,"nm6506884,nm1729294",2016-11-25,12000000.0,51739495.0,149570720.0,2016,yes
575,tt3077214,Suffragette,2015.0,106.0,"Biography,Drama,History",nm0310673,nm0604448,2015-10-23,14000000.0,4702420.0,34044909.0,2015,yes
576,tt3104988,Crazy Rich Asians,2018.0,120.0,"Comedy,Romance",nm0160840,"nm1095804,nm1004604,nm5858664",2018-08-15,30000000.0,174532921.0,238099711.0,2018,yes
577,tt3110958,Now You See Me 2,2016.0,129.0,"Action,Adventure,Comedy",nm0160840,"nm0004412,nm1095804,nm0945026,nm3242689",2016-06-10,90000000.0,65075540.0,328325007.0,2016,yes
578,tt3125324,Beyond the Lights,2014.0,116.0,"Drama,Music,Romance",nm0697656,nm0697656,2014-11-14,7000000.0,14618727.0,14618727.0,2014,yes
579,tt3152624,Trainwreck,2015.0,125.0,"Comedy,Drama,Romance",nm0031976,nm2154960,2015-07-17,35000000.0,110212700.0,141123897.0,2015,yes
580,tt3170832,Room,2015.0,118.0,"Drama,Thriller",nm1049433,nm1480980,2015-10-16,13000000.0,14677674.0,36262783.0,2015,yes
581,tt3181822,The Boy Next Door,2015.0,91.0,"Horror,Thriller",nm0003418,nm3204152,2015-01-23,4000000.0,36006065.0,53401938.0,2015,yes
582,tt3183660,Fantastic Beasts and Where to Find Them,2016.0,132.0,"Adventure,Family,Fantasy",nm0946734,nm0746830,2016-11-18,180000000.0,234037575.0,802402853.0,2016,yes
583,tt3263904,Sully,2016.0,96.0,"Biography,Drama",nm0000142,"nm0464548,nm3314810,nm5293055",2016-09-09,60000000.0,125070033.0,238524556.0,2016,yes
584,tt3300542,London Has Fallen,2016.0,99.0,"Action,Thriller",nm0619836,"nm4950667,nm4951717,nm0345615,nm3203841,nm3466037",2016-03-04,60000000.0,62524260.0,195194085.0,2016,yes
585,tt3322940,Annabelle,2014.0,99.0,"Horror,Mystery,Thriller",nm0502954,nm2477891,2014-10-03,6500000.0,84273813.0,256862920.0,2014,yes
586,tt3348730,Jigsaw,2017.0,92.0,"Crime,Horror,Mystery","nm1294962,nm1294961","nm0831457,nm1539257",2017-10-27,10000000.0,38052832.0,102445196.0,2017,yes
587,tt3367294,Compadres,2016.0,101.0,"Action,Comedy,Crime",nm1761722,"nm0674071,nm2239581,nm1761722",2016-04-22,3000000.0,3127773.0,7445044.0,2016,yes
588,tt3371366,Transformers: The Last Knight,2017.0,154.0,"Action,Adventure,Sci-Fi",nm0000881,"nm1436466,nm0391344,nm0634307,nm0326040",2017-06-21,217000000.0,130168683.0,602893340.0,2017,yes
589,tt3385516,X-Men: Apocalypse,2016.0,144.0,"Action,Adventure,Sci-Fi",nm0001741,"nm1334526,nm0001741,nm1002424,nm0003529,nm0456158,nm0498278",2016-05-27,178000000.0,155442489.0,542537546.0,2016,yes
590,tt3393786,Jack Reacher: Never Go Back,2016.0,118.0,"Action,Thriller",nm0001880,"nm0921013,nm0001880,nm0380980,nm1676193",2016-10-21,60000000.0,58697076.0,159946489.0,2016,yes
591,tt3397884,Sicario,2015.0,121.0,"Action,Crime,Drama",nm0898288,nm0792263,2015-09-18,30000000.0,46889293.0,84393749.0,2015,yes
592,tt3402236,Murder on the Orient Express,2017.0,114.0,"Crime,Drama,Mystery",nm0000110,"nm0338169,nm0002005",2017-11-10,55000000.0,102826543.0,345922730.0,2017,yes
593,tt3411444,Ferdinand,2017.0,108.0,"Adventure,Animation,Comedy",nm0757858,"nm0047916,nm8758198,nm0178589,nm0120816,nm0452235,nm0722610,nm0494943,nm0493314",2017-12-15,111000000.0,84410380.0,289847930.0,2017,yes
594,tt3416828,Ice Age: Collision Course,2016.0,94.0,"Adventure,Animation,Comedy","nm0862211,nm1154886","nm5022110,nm0073850,nm3229505,nm0813289",2016-07-22,105000000.0,64063008.0,402156682.0,2016,yes
595,tt4871980,The Perfect Match,2016.0,96.0,"Comedy,Romance",nm0937306,"nm1393214,nm0362544,nm3276776",2016-03-11,5000000.0,9669521.0,10182050.0,2016,yes
596,tt3450650,Paul Blart: Mall Cop 2,2015.0,94.0,"Action,Comedy,Crime",nm0275698,"nm0416673,nm0048169",2015-04-17,38000000.0,71091594.0,107650646.0,2015,yes
597,tt3450958,War for the Planet of the Apes,2017.0,140.0,"Action,Adventure,Drama",nm0716257,"nm0093560,nm0716257,nm0415425,nm0798646,nm0099541",2017-07-14,152000000.0,146880162.0,489592267.0,2017,yes
598,tt3460252,The Hateful Eight,2015.0,168.0,"Crime,Drama,Mystery",nm0000233,nm0000233,2015-12-25,62000000.0,54117416.0,147864886.0,2015,yes
599,tt3469046,Despicable Me 3,2017.0,89.0,"Adventure,Animation,Comedy","nm0049633,nm3210494,nm1853544","nm0666791,nm0202425",2017-06-30,75000000.0,264624300.0,1034727750.0,2017,yes
600,tt3470600,Sing,2016.0,108.0,"Animation,Comedy,Family","nm2888554,nm1134029",nm1134029,2016-12-21,75000000.0,270329045.0,634454789.0,2016,yes
601,tt3498820,Captain America: Civil War,2016.0,147.0,"Action,Adventure,Sci-Fi","nm0751577,nm0751648","nm1321655,nm1321656,nm0800209,nm0456158,nm2092839,nm4022192",2016-05-06,250000000.0,408084349.0,1140069413.0,2016,yes
602,tt3501632,Thor: Ragnarok,2017.0,130.0,"Action,Adventure,Comedy",nm0169806,"nm3069408,nm1219736,nm1236653,nm0498278,nm1293367,nm0456158,nm0657062,nm1277476,nm4160541",2017-11-03,180000000.0,315058289.0,846980024.0,2017,yes
603,tt3521126,The Disaster Artist,2017.0,104.0,"Biography,Comedy,Drama",nm0290556,"nm2354099,nm2352210,nm0802995,nm2661978",2017-12-01,10000000.0,21120616.0,28717667.0,2017,yes
604,tt3521164,Moana,2016.0,107.0,"Adventure,Animation,Comedy","nm0166256,nm0930261,nm0615780,nm2320658","nm1158544,nm0166256,nm0615780,nm0930261,nm2320658,nm0962596,nm3764118,nm3764493",2016-11-23,150000000.0,248757044.0,637517365.0,2016,yes
605,tt3522806,Mechanic: Resurrection,2016.0,98.0,"Action,Adventure,Thriller",nm0304541,"nm0137573,nm1909937,nm1912600,nm0519154,nm4256393",2016-08-26,40000000.0,21218403.0,109738840.0,2016,yes
606,tt3532216,American Made,2017.0,115.0,"Action,Biography,Comedy",nm0510731,nm0818889,2017-09-29,50000000.0,51342000.0,135569212.0,2017,yes
607,tt3564472,Girls Trip,2017.0,122.0,"Comedy,Drama",nm0002700,"nm1106214,nm1244069,nm2002824",2017-07-21,28000000.0,115108515.0,140886353.0,2017,yes
608,tt3702652,The Other Side of the Door,2016.0,96.0,Horror,nm1266897,"nm1266897,nm2033094",2016-03-04,5000000.0,3000342.0,12905107.0,2016,yes
609,tt3605418,Knock Knock,2015.0,99.0,"Drama,Thriller",nm0744834,"nm0744834,nm1240647,nm3771227,nm0653885,nm0743695",2015-10-09,2000000.0,36336.0,6328516.0,2015,yes
610,tt3606752,Cars 3,2017.0,102.0,"Adventure,Animation,Comedy",nm0270263,"nm0270263,nm0703078,nm0687937,nm1139293,nm1195697,nm0677037,nm0723692,nm0607675",2017-06-16,175000000.0,152901115.0,383541369.0,2017,yes
611,tt3606756,Incredibles 2,2018.0,118.0,"Action,Adventure,Animation",nm0083348,nm0083348,2018-06-15,200000000.0,608581744.0,1242520711.0,2018,yes
612,tt3606888,A Street Cat Named Bob,2016.0,103.0,"Biography,Comedy,Drama",nm0006854,"nm6492918,nm7839608,nm0424243,nm0622329",2016-11-18,8000000.0,82703.0,17382693.0,2016,yes
613,tt5152894,Mommy,2015.0,135.0,Drama,,,2015-01-23,4900000.0,3498695.0,17536004.0,2015,yes
614,tt3622592,Paper Towns,2015.0,109.0,"Comedy,Drama,Mystery",nm1500577,"nm2354099,nm2352210,nm1981261",2015-07-24,12000000.0,32000304.0,85450484.0,2015,yes
615,tt3623726,Ricki and the Flash,2015.0,101.0,"Comedy,Drama,Music",nm0001129,nm1959505,2015-08-07,18000000.0,26839498.0,41166033.0,2015,yes
616,tt3628584,Barbershop: The Next Cut,2016.0,111.0,"Comedy,Drama",nm0002700,"nm1244069,nm2002824,nm0114197",2016-04-15,20000000.0,54030051.0,54404202.0,2016,yes
617,tt3659388,The Martian,2015.0,144.0,"Adventure,Drama,Sci-Fi",nm0000631,"nm1206844,nm1083982",2015-10-02,108000000.0,228433663.0,655271443.0,2015,yes
618,tt3682448,Bridge of Spies,2015.0,142.0,"Drama,History,Thriller",nm0000229,"nm4131020,nm0001053,nm0001054",2015-10-16,40000000.0,72313754.0,162498338.0,2015,yes
619,tt4481414,Gifted,2017.0,101.0,Drama,nm1989536,nm0002368,2017-04-07,7000000.0,24801212.0,36964656.0,2017,yes
620,tt3731562,Kong: Skull Island,2017.0,118.0,"Action,Adventure,Fantasy",nm3611349,"nm0319659,nm1440919,nm2081046,nm0309691,nm0178260,nm0908624",2017-03-10,185000000.0,168052812.0,561072059.0,2017,yes
621,tt3748528,Rogue One: A Star Wars Story,2016.0,133.0,"Action,Adventure,Sci-Fi",nm2284484,"nm0919363,nm0006904,nm0461306,nm1729428,nm0000184",2016-12-16,200000000.0,532177324.0,1049102856.0,2016,yes
622,tt3760922,My Big Fat Greek Wedding 2,2016.0,94.0,"Comedy,Romance",nm0428600,nm0889522,2016-03-25,18000000.0,59689605.0,92096558.0,2016,yes
623,tt3766354,The Equalizer 2,2018.0,121.0,"Action,Crime,Thriller",nm0298807,"nm0921013,nm0805994,nm2030456",2018-07-20,77000000.0,102084362.0,190453132.0,2018,yes
624,tt3783958,La La Land,2016.0,128.0,"Comedy,Drama,Music",nm3227090,nm3227090,2016-12-09,20000000.0,151101803.0,426351163.0,2016,yes
625,tt3787590,We Are Your Friends,2015.0,96.0,"Drama,Music,Romance",nm3273000,"nm3273000,nm0649198,nm1230426",2015-08-28,2000000.0,3591417.0,10153415.0,2015,yes
626,tt3832914,War Room,2015.0,120.0,Drama,nm1731937,"nm1731937,nm1726854",2015-08-28,3000000.0,67790117.0,73975239.0,2015,yes
627,tt3850214,Dope,2015.0,103.0,"Comedy,Crime,Drama",nm0266622,nm0266622,2015-06-19,7000000.0,17506470.0,18190831.0,2015,yes
628,tt3850590,Krampus,2015.0,98.0,"Comedy,Fantasy,Horror",nm1002424,"nm2591926,nm1002424,nm1296461",2015-12-04,15000000.0,42725475.0,61788393.0,2015,yes
629,tt3861390,Dumbo,2019.0,112.0,"Adventure,Family,Fantasy",nm0000318,"nm0472567,nm0008673,nm2927785",2019-03-29,170000000.0,113883318.0,345004422.0,2019,yes
630,tt3862750,The Perfect Guy,2015.0,100.0,"Crime,Drama,Horror",nm1270033,"nm0568416,nm0931862",2015-09-11,18000000.0,57027435.0,60278166.0,2015,yes
631,tt3863552,Bajrangi Bhaijaan,2015.0,163.0,"Action,Comedy,Drama",nm1203138,"nm2353436,nm1203138,nm5151578,nm4478309,nm3613395",2015-07-17,13000000.0,8178001.0,121778347.0,2015,yes
632,tt3874544,The Boss Baby,2017.0,97.0,"Adventure,Animation,Comedy",nm0569891,"nm0567112,nm2807682",2017-03-31,125000000.0,175003033.0,510878762.0,2017,yes
633,tt3890160,Baby Driver,2017.0,113.0,"Action,Crime,Drama",nm0942367,nm0942367,2017-06-28,34000000.0,107825862.0,228104185.0,2017,yes
634,tt3966404,Mustang,2015.0,97.0,Drama,nm2197025,"nm2197025,nm1356951",2015-11-20,1400000.0,845464.0,5552584.0,2015,yes
635,tt4003774,Meet the Mormons,2014.0,78.0,Documentary,nm0872316,,2014-10-10,2000000.0,6047363.0,6049171.0,2014,yes
636,tt4030600,The Bye Bye Man,2017.0,96.0,"Drama,Fantasy,Horror",nm0864468,"nm0672103,nm6765196",2017-01-13,7400000.0,22395806.0,31187727.0,2017,yes
637,tt4034228,Manchester by the Sea,2016.0,137.0,Drama,nm0518836,nm0518836,2016-11-18,8500000.0,47695371.0,77733867.0,2016,yes
638,tt4046784,Maze Runner: The Scorch Trials,2015.0,131.0,"Action,Sci-Fi,Thriller",nm1226871,"nm2385905,nm4212895",2015-09-18,61000000.0,81697192.0,310566162.0,2015,yes
639,tt4052882,The Shallows,2016.0,86.0,"Drama,Horror,Thriller",nm1429471,nm1097510,2016-06-24,13000000.0,55121623.0,118763442.0,2016,yes
640,tt4056738,Do You Believe?,2015.0,120.0,Drama,nm0348197,"nm0465484,nm0813301",2015-03-20,2300000.0,12985600.0,14304931.0,2015,yes
641,tt4080386,Sardaar Ji,2015.0,141.0,"Comedy,Fantasy,Horror",nm1819881,"nm6369175,nm3057599",2015-12-31,2700000.0,0.0,8200000.0,2015,yes
642,tt4094724,The Purge: Election Year,2016.0,108.0,"Action,Horror,Sci-Fi",nm0218621,nm0218621,2016-07-01,10000000.0,79042440.0,118514727.0,2016,yes
643,tt4103724,Forever My Girl,2018.0,108.0,"Drama,Music,Romance",nm0039192,"nm0039192,nm8969126",2018-01-19,3500000.0,16376066.0,16376066.0,2018,yes
644,tt4116284,The Lego Batman Movie,2017.0,104.0,"Action,Animation,Comedy",nm0003021,"nm0334381,nm0571344,nm1273099,nm2972864,nm4465847,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376,nm9204083,nm9204084,nm9204085,nm4243936",2017-02-10,80000000.0,175750384.0,310660018.0,2017,yes
645,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018.0,134.0,"Adventure,Family,Fantasy",nm0946734,nm0746830,2018-11-16,200000000.0,159555901.0,652220086.0,2018,yes
646,tt4154664,Captain Marvel,2019.0,123.0,"Action,Adventure,Sci-Fi","nm0281396,nm1349818","nm1349818,nm0281396,nm4039044,nm2270979,nm0498834",2019-03-08,175000000.0,426525952.0,1123061550.0,2019,yes
647,tt4154756,Avengers: Infinity War,2018.0,149.0,"Action,Adventure,Sci-Fi","nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3238648,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347",2018-04-27,300000000.0,678815482.0,2048134200.0,2018,yes
648,tt4191580,Meet the Blacks,2016.0,94.0,"Comedy,Horror",nm1938064,"nm1701420,nm1938064",2016-04-01,900000.0,9097072.0,9097072.0,2016,yes
649,tt4196776,Jason Bourne,2016.0,123.0,"Action,Thriller",nm0339030,"nm0339030,nm0002582,nm0524924",2016-07-29,120000000.0,162192920.0,416168316.0,2016,yes
650,tt4257926,Miracles from Heaven,2016.0,109.0,"Biography,Drama,Family",nm0726638,"nm6959877,nm4720384",2016-03-16,13000000.0,61705123.0,73798736.0,2016,yes
651,tt4361050,Ouija: Origin of Evil,2016.0,99.0,"Drama,Horror,Mystery",nm1093039,"nm1093039,nm3670452,nm1340000,nm0925482",2016-10-21,9000000.0,35144505.0,81831866.0,2016,yes
652,tt4438848,Neighbors 2: Sorority Rising,2016.0,92.0,Comedy,nm0831557,"nm1157527,nm1895993,nm0831557,nm1698571,nm0736622",2016-05-20,35000000.0,55340730.0,108757621.0,2016,yes
653,tt4465564,Fifty Shades Darker,2017.0,118.0,"Drama,Romance",nm0001226,"nm0502727,nm1093317",2017-02-10,55000000.0,114434010.0,381398492.0,2017,yes
654,tt4477536,Fifty Shades Freed,2018.0,105.0,"Drama,Romance,Thriller",nm0001226,"nm0502727,nm1093317",2018-02-09,55000000.0,100407760.0,371350619.0,2018,yes
655,tt4501244,Why Him?,2016.0,111.0,Comedy,nm0357453,"nm0357453,nm0375043,nm1706767",2016-12-23,38000000.0,60323786.0,117425156.0,2016,yes
656,tt4504044,The Prodigy,2019.0,92.0,"Horror,Thriller",nm1130275,nm1161528,2019-02-08,6000000.0,14856291.0,19789712.0,2019,yes
657,tt4555426,Darkest Hour,2017.0,125.0,"Biography,Drama,History",nm0942504,nm0565026,2017-11-22,30000000.0,56443120.0,150807172.0,2017,yes
658,tt4575576,Christopher Robin,2018.0,104.0,"Adventure,Animation,Comedy",nm0286975,"nm0590316,nm0791615,nm3504405,nm0565336,nm2284377,nm0111769,nm0425756",2018-08-03,75000000.0,99215042.0,197504758.0,2018,yes
659,tt4587656,The Star,2017.0,86.0,"Adventure,Animation,Comedy",nm3302450,"nm6423183,nm8231946",2017-11-17,20000000.0,40847995.0,62758010.0,2017,yes
660,tt4624424,Storks,2016.0,87.0,"Adventure,Animation,Comedy","nm0842339,nm0831557",nm0831557,2016-09-23,70000000.0,72679278.0,183353431.0,2016,yes
661,tt4630562,The Fate of the Furious,2017.0,136.0,"Action,Crime,Thriller",nm0336620,"nm0860155,nm0604555",2017-04-14,250000000.0,225764765.0,1234846267.0,2017,yes
662,tt4649416,Almost Christmas,2016.0,111.0,"Comedy,Drama",nm0847859,nm0847859,2016-11-11,17000000.0,42065185.0,42493506.0,2016,yes
663,tt4649466,Kingsman: The Golden Circle,2017.0,141.0,"Action,Adventure,Comedy",nm0891216,"nm0963359,nm0891216,nm2092839,nm1733301",2017-09-22,104000000.0,100234838.0,408803696.0,2017,yes
664,tt4651520,Bad Moms,2016.0,100.0,Comedy,"nm0601859,nm0524190","nm0524190,nm0601859",2016-07-29,20000000.0,113257297.0,180998716.0,2016,yes
665,tt4663548,All Saints,2017.0,108.0,Drama,nm0326837,nm4224372,2017-08-25,2000000.0,5802208.0,5941994.0,2017,yes
666,tt4667094,Fifty Shades of Black,2016.0,92.0,Comedy,nm1639277,"nm0005541,nm0023315",2016-01-29,5000000.0,11686940.0,22113075.0,2016,yes
667,tt4669186,Kevin Hart: What Now?,2016.0,96.0,"Comedy,Documentary","nm0806492,nm1103162","nm0366389,nm1830312,nm5183398,nm0117865",2016-10-14,10000000.0,23591043.0,23591043.0,2016,yes
668,tt4682786,Collateral Beauty,2016.0,97.0,"Drama,Romance",nm0291205,nm1615610,2016-12-16,36000000.0,31016021.0,85309093.0,2016,yes
669,tt4695012,It Comes at Night,2017.0,91.0,"Horror,Mystery",nm4099092,nm4099092,2017-06-09,5000000.0,13985117.0,19720203.0,2017,yes
670,tt4698684,Hunt for the Wilderpeople,2016.0,101.0,"Adventure,Comedy,Drama",nm0169806,"nm0169806,nm0190085,nm1081550",2016-06-24,2500000.0,5205471.0,23845533.0,2016,yes
671,tt4701182,Bumblebee,2018.0,114.0,"Action,Adventure,Sci-Fi",nm1325899,nm5429637,2018-12-21,102000000.0,127195589.0,465195589.0,2018,yes
672,tt6857166,Book Club,2018.0,104.0,"Comedy,Drama,Romance",nm2250139,"nm2250139,nm0799958",2018-05-18,10000000.0,68566296.0,91113683.0,2018,yes
673,tt4761916,Unfriended: Dark Web,2018.0,92.0,"Crime,Horror,Mystery",nm0839812,nm0839812,2018-07-20,1000000.0,8866745.0,16434588.0,2018,yes
674,tt4765284,Pitch Perfect 3,2017.0,93.0,"Comedy,Music",nm2586324,"nm0134224,nm0925234,nm3015467",2017-12-22,45000000.0,104897530.0,185736412.0,2017,yes
675,tt4779682,The Meg,2018.0,113.0,"Action,Horror,Sci-Fi",nm0005509,"nm1212988,nm0388377,nm0388375,nm0022709",2018-08-10,178000000.0,145443742.0,529530715.0,2018,yes
676,tt4795124,How to Be a Latin Lover,2017.0,115.0,"Comedy,Drama",nm0547800,"nm0951686,nm7409040",2017-04-28,10000000.0,32149404.0,62556228.0,2017,yes
677,tt4799050,Rough Night,2017.0,101.0,"Comedy,Crime,Thriller",nm3622659,"nm3622659,nm3625953",2017-06-16,20000000.0,22105643.0,46844357.0,2017,yes
678,tt4846340,Hidden Figures,2016.0,127.0,"Biography,Drama,History",nm0577647,"nm2284377,nm0577647,nm7446421",2016-12-25,25000000.0,169607287.0,231771716.0,2016,yes
679,tt4849438,Baahubali 2: The Conclusion,2017.0,167.0,"Action,Drama",nm1442514,"nm2353436,nm1442514,nm7448575,nm4488268,nm4157919,nm4191232,nm1523325",2017-04-28,30000000.0,18985794.0,263502914.0,2017,yes
680,tt4877122,The Emoji Movie,2017.0,86.0,"Adventure,Animation,Comedy",nm1902232,"nm1902232,nm0796928,nm0925234,nm0388971",2017-07-28,50000000.0,86089513.0,216562312.0,2017,yes
681,tt4881806,Jurassic World: Fallen Kingdom,2018.0,128.0,"Action,Adventure,Sci-Fi",nm1291105,"nm2081046,nm1119880,nm0000341",2018-06-22,170000000.0,417719760.0,1305772799.0,2018,yes
682,tt4925292,Lady Bird,2017.0,94.0,"Comedy,Drama",nm1950086,nm1950086,2017-11-03,10000000.0,48958273.0,78610769.0,2017,yes
683,tt4975722,Moonlight,2016.0,111.0,Drama,nm1503575,"nm1503575,nm4144120",2016-10-21,1500000.0,27854931.0,65245512.0,2016,yes
684,tt4981636,Middle School: The Worst Years of My Life,2016.0,92.0,"Comedy,Family",nm0139867,"nm0101302,nm1376062,nm1289517,nm0666248,nm8032685",2016-10-07,8500000.0,20007149.0,23311293.0,2016,yes
685,tt5001718,"Everything, Everything",2017.0,96.0,"Drama,Romance",nm4907810,"nm0328987,nm7567554",2017-05-19,10000000.0,34121140.0,61603136.0,2017,yes
686,tt5013056,Dunkirk,2017.0,106.0,"Action,Drama,History",nm0634240,nm0634240,2017-07-21,150000000.0,190068280.0,499837368.0,2017,yes
687,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017.0,115.0,"Crime,Drama",nm1732981,nm1732981,2017-11-10,12000000.0,54513740.0,160191915.0,2017,yes
688,tt5028340,Mary Poppins Returns,2018.0,130.0,"Comedy,Family,Fantasy",nm0551128,"nm0871308,nm1341735,nm0551128,nm0217896",2018-12-19,130000000.0,171958438.0,341528518.0,2018,yes
689,tt5052448,Get Out,2017.0,104.0,"Horror,Mystery,Thriller",nm1443502,nm1443502,2017-02-24,5000000.0,176040665.0,255367951.0,2017,yes
690,tt5052474,Sicario: Day of the Soldado,2018.0,122.0,"Action,Crime,Drama",nm1356588,nm0792263,2018-06-29,35000000.0,50065850.0,75885196.0,2018,yes
691,tt5074352,Dangal,2016.0,161.0,"Action,Biography,Drama",nm4318159,"nm6328029,nm6328031,nm6328030,nm8661566,nm4318159",2016-12-21,9500000.0,12391761.0,294654618.0,2016,yes
692,tt5083738,The Favourite,2018.0,119.0,"Biography,Drama,History",nm0487166,"nm1110111,nm7629302",2018-11-23,15000000.0,34366783.0,94113929.0,2018,yes
693,tt5095030,Ant-Man and the Wasp,2018.0,118.0,"Action,Adventure,Comedy",nm0715636,"nm0571344,nm1273099,nm0748620,nm3029372,nm2592245,nm0498278,nm1293367,nm0456158",2018-07-06,130000000.0,216648740.0,623144660.0,2018,yes
694,tt5117670,Peter Rabbit,2018.0,95.0,"Adventure,Animation,Comedy",nm0323239,"nm1464577,nm0323239,nm0693229",2018-02-09,50000000.0,115234093.0,347136477.0,2018,yes
695,tt5140878,Annabelle: Creation,2017.0,109.0,"Horror,Mystery,Thriller",nm2497546,nm2477891,2017-08-11,15000000.0,102092201.0,305384865.0,2017,yes
696,tt5164432,"Love, Simon",2018.0,110.0,"Comedy,Drama,Romance",nm0075528,"nm0074165,nm4170842,nm7698350",2018-03-16,10000000.0,40826341.0,65520633.0,2018,yes
697,tt5220122,Hotel Transylvania 3: Summer Vacation,2018.0,97.0,"Adventure,Animation,Comedy",nm0850733,"nm0850733,nm0567112",2018-07-13,65000000.0,167500092.0,527079962.0,2018,yes
698,tt5247022,Paterson,2016.0,118.0,"Comedy,Drama,Romance",nm0000464,"nm0000464,nm0931937,nm3143010",2016-12-28,5000000.0,2141423.0,10727536.0,2016,yes
699,tt5308322,Happy Death Day,2017.0,96.0,"Horror,Mystery,Thriller",nm0484907,nm1245146,2017-10-13,5000000.0,55683845.0,125010260.0,2017,yes
700,tt5462602,The Big Sick,2017.0,120.0,"Comedy,Drama,Romance",nm0795290,"nm5077137,nm3529685",2017-06-23,5000000.0,42872467.0,53972860.0,2017,yes
701,tt5463162,Deadpool 2,2018.0,119.0,"Action,Adventure,Comedy",nm0500610,"nm1014201,nm1116660,nm0005351,nm0509580,nm1436760",2018-05-18,110000000.0,324591735.0,786680557.0,2018,yes
702,tt5580036,"I, Tonya",2017.0,120.0,"Biography,Comedy,Drama",nm0318916,nm0737216,2017-12-08,11000000.0,30014534.0,53797409.0,2017,yes
703,tt5580390,The Shape of Water,2017.0,123.0,"Adventure,Drama,Fantasy",nm0868219,"nm0868219,nm0961827",2017-12-01,19500000.0,63859435.0,195790794.0,2017,yes
704,tt6781982,Night School,2018.0,111.0,Comedy,nm0002700,"nm4002545,nm0831557,nm0357453,nm0366389,nm5183398,nm1830312",2018-09-28,29000000.0,77339130.0,103008792.0,2018,yes
705,tt5649144,The Florida Project,2017.0,111.0,Drama,nm0048918,"nm0048918,nm2022341",2017-10-06,2000000.0,5904366.0,11295324.0,2017,yes
